2025/09/21 16:00更新,#genre#
冠县综合,http://144.255.44.48:7788/udp/239.21.1.250:5002
寿光蔬菜,http://144.255.44.48:7788/udp/239.21.1.218:5002
惠民综合,http://144.255.44.48:7788/udp/239.21.1.181:5002
日照新闻,http://144.255.44.48:7788/udp/239.21.1.79:5002
日照科教,http://144.255.44.48:7788/udp/239.21.1.80:5002
栖霞综合,http://144.255.44.48:7788/udp/239.21.1.229:5002
桓台综合,http://144.255.44.48:7788/udp/239.21.1.105:5002
滨州公共,http://144.255.44.48:7788/udp/239.21.1.119:5002
滨州新闻,http://144.255.44.48:7788/udp/239.21.1.118:5002
潍坊寿光新闻,http://144.255.44.48:7788/udp/239.21.1.180:5002
牟平新闻,http://144.255.44.48:7788/udp/239.21.2.10:5002
牟平生活,http://144.255.44.48:7788/udp/239.21.2.11:5002
菏泽1,http://144.255.44.48:7788/udp/239.21.1.103:5002
诸城新闻,http://144.255.44.48:7788/udp/239.21.1.217:5002
长清新闻,http://144.255.44.48:7788/udp/239.21.1.107:5002

山东电信-组播7,#genre#
山东卫视,http://144.255.81.58:8664/udp/239.21.1.87:5002
山东体育频道,http://144.255.81.58:8664/udp/239.21.1.141:5002
山东农科频道,http://144.255.81.58:8664/udp/239.21.1.183:5002
东南卫视,http://144.255.81.58:8664/udp/239.21.1.113:5002
东方卫视,http://144.255.81.58:8664/udp/239.21.1.111:5002
天津卫视,http://144.255.81.58:8664/udp/239.21.1.165:5002
河北卫视,http://144.255.81.58:8664/udp/239.21.1.168:5002
河南卫视,http://144.255.81.58:8664/udp/239.21.2.37:5002
吉林卫视,http://144.255.81.58:8664/udp/239.21.2.49:5002
海南卫视,http://144.255.81.58:8664/udp/239.21.2.14:5002
辽宁卫视,http://144.255.81.58:8664/udp/239.21.1.164:5002
济宁综合频道,http://144.255.81.58:8664/udp/239.21.2.19:5002
宁阳综合频道,http://144.255.81.58:8664/udp/239.21.1.143:5002
潍坊新闻综合,http://144.255.81.58:8664/udp/239.21.1.77:5002
莱西综合频道,http://144.255.81.58:8664/udp/239.21.1.247:5002
德州经济生活,http://144.255.81.58:8664/udp/239.21.1.76:5002
新泰乡村频道,http://144.255.81.58:8664/udp/239.21.1.248:5002
曲阜综合频道,http://144.255.81.58:8664/udp/239.21.1.225:5002
梁山综合频道,http://144.255.81.58:8664/udp/239.21.2.12:5002
淄博影视频道,http://144.255.81.58:8664/udp/239.21.1.182:5002
淄博新闻综合,http://144.255.81.58:8664/udp/239.21.1.84:5002
新闻综合,http://144.255.81.58:8664/udp/239.21.1.193:5002
济阳综合频道,http://144.255.81.58:8664/udp/239.21.1.187:5002
滨州综合频道,http://144.255.81.58:8664/udp/239.21.1.238:5002
济南教育频道,http://144.255.81.58:8664/udp/239.21.1.133:5002
青岛1,http://144.255.81.58:8664/udp/239.21.1.69:5002
青岛2,http://144.255.81.58:8664/udp/239.21.1.70:5002
青岛3,http://144.255.81.58:8664/udp/239.21.1.71:5002
青岛4,http://144.255.81.58:8664/udp/239.21.1.72:5002
青岛6,http://144.255.81.58:8664/udp/239.21.1.74:5002
济南娱乐,http://144.255.81.58:8664/udp/239.21.1.66:5002
济南少儿,http://144.255.81.58:8664/udp/239.21.1.68:5002
济南影视,http://144.255.81.58:8664/udp/239.21.1.65:5002
济南生活,http://144.255.81.58:8664/udp/239.21.1.64:5002
济南都市,http://144.255.81.58:8664/udp/239.21.1.63:5002
济南鲁中,http://144.255.81.58:8664/udp/239.21.1.149:5002
烟台公共,http://144.255.81.58:8664/udp/239.21.1.117:5002
宁阳2,http://144.255.81.58:8664/udp/239.21.1.144:5002
菏泽2,http://144.255.81.58:8664/udp/239.21.2.18:5002
济宁公共,http://144.255.81.58:8664/udp/239.21.2.20:5002
济宁生活,http://144.255.81.58:8664/udp/239.21.1.139:5002
沂源新闻,http://144.255.81.58:8664/udp/239.21.1.114:5002
淄博生活,http://144.255.81.58:8664/udp/239.21.1.109:5002
淄博都市,http://144.255.81.58:8664/udp/239.21.1.83:5002
BRTV纪实科教,http://144.255.81.58:8664/udp/239.21.1.172:5002
湖南金鹰纪实,http://144.255.81.58:8664/udp/239.21.1.170:5002
CETV1,http://144.255.81.58:8664/udp/239.21.2.7:5002
中国交通,http://144.255.81.58:8664/udp/239.21.1.115:5002
CCTV-4 北美,http://144.255.81.58:8664/udp/239.21.2.29:5002
CCTV-4 欧洲,http://144.255.81.58:8664/udp/239.21.2.28:5002
CGTN,http://144.255.81.58:8664/udp/239.21.2.30:5002
CGTN俄语,http://144.255.81.58:8664/udp/239.21.2.35:5002
CGTN法语,http://144.255.81.58:8664/udp/239.21.2.33:5002
CGTN阿拉伯语,http://144.255.81.58:8664/udp/239.21.2.34:5002
东明1,http://144.255.81.58:8664/udp/239.21.1.246:5002
东营新闻,http://144.255.81.58:8664/udp/239.21.1.81:5002
冠县综合,http://144.255.81.58:8664/udp/239.21.1.250:5002
惠民综合,http://144.255.81.58:8664/udp/239.21.1.181:5002
日照新闻,http://144.255.81.58:8664/udp/239.21.1.79:5002
日照科教,http://144.255.81.58:8664/udp/239.21.1.80:5002
栖霞综合,http://144.255.81.58:8664/udp/239.21.1.229:5002
桓台综合,http://144.255.81.58:8664/udp/239.21.1.105:5002
滨州公共,http://144.255.81.58:8664/udp/239.21.1.119:5002
滨州新闻,http://144.255.81.58:8664/udp/239.21.1.118:5002
潍坊寿光新闻,http://144.255.81.58:8664/udp/239.21.1.180:5002
牟平新闻,http://144.255.81.58:8664/udp/239.21.2.10:5002
牟平生活,http://144.255.81.58:8664/udp/239.21.2.11:5002
菏泽1,http://144.255.81.58:8664/udp/239.21.1.103:5002
诸城新闻,http://144.255.81.58:8664/udp/239.21.1.217:5002
长清新闻,http://144.255.81.58:8664/udp/239.21.1.107:5002

宁夏电信-组播1,#genre#
宁夏卫视,http://111.113.88.2:2000/rtp/239.121.4.94:8538
宁夏公共频道,http://111.113.88.2:2000/rtp/239.121.4.97:8556
宁夏教育频道,http://111.113.88.2:2000/rtp/239.121.4.200:9184
宁夏经济频道,http://111.113.88.2:2000/rtp/239.121.4.91:8520
宁夏少儿频道,http://111.113.88.2:2000/rtp/239.121.4.63:8352
宁夏文旅频道,http://111.113.88.2:2000/rtp/239.121.4.93:8532
银川公共频道,http://111.113.88.2:2000/rtp/239.121.4.21:8100
银川生活频道,http://111.113.88.2:2000/rtp/239.121.4.106:8610
银川文体频道,http://111.113.88.2:2000/rtp/239.121.4.22:8106
CCTV-3综艺,http://111.113.88.2:2000/rtp/239.121.4.151:8890
CCTV-4中文国际,http://111.113.88.2:2000/rtp/239.121.4.134:8786
CCTV-5体育,http://111.113.88.2:2000/rtp/239.121.4.152:8896
CCTV-6电影,http://111.113.88.2:2000/rtp/239.121.4.153:8902
CCTV-7国防军事,http://111.113.88.2:2000/rtp/239.121.4.156:8920
CCTV-8电视剧,http://111.113.88.2:2000/rtp/239.121.4.154:8908
CCTV-9纪录,http://111.113.88.2:2000/rtp/239.121.4.157:8926
CCTV-10科教,http://111.113.88.2:2000/rtp/239.121.4.158:8932
CCTV-12社会与法,http://111.113.88.2:2000/rtp/239.121.4.159:8938
CCTV-15音乐,http://111.113.88.2:2000/rtp/239.121.4.202:9208
CCTV-16奥林匹克,http://111.113.88.2:2000/rtp/239.121.4.122:8008
CCTV-17农业农村,http://111.113.88.2:2000/rtp/239.121.4.61:8340
CCTV-5+体育赛事,http://111.113.88.2:2000/rtp/239.121.4.140:8852
安徽卫视,http://111.113.88.2:2000/rtp/239.121.4.161:8950
北京卫视,http://111.113.88.2:2000/rtp/239.121.4.117:8684
东方卫视,http://111.113.88.2:2000/rtp/239.121.4.109:8636
东南卫视,http://111.113.88.2:2000/rtp/239.121.4.102:9226
河北卫视,http://111.113.88.2:2000/rtp/239.121.4.76:8430
广东卫视,http://111.113.88.2:2000/rtp/239.121.4.118:8690
江苏卫视,http://111.113.88.2:2000/rtp/239.121.4.115:8672
湖北卫视,http://111.113.88.2:2000/rtp/239.121.4.126:8738
湖南卫视,http://111.113.88.2:2000/rtp/239.121.4.114:8666
浙江卫视,http://111.113.88.2:2000/rtp/239.121.4.116:8678
山东卫视,http://111.113.88.2:2000/rtp/239.121.4.162:8956
深圳卫视,http://111.113.88.2:2000/rtp/239.121.4.119:8696
天津卫视,http://111.113.88.2:2000/rtp/239.121.4.72:8406
吉林卫视,http://111.113.88.2:2000/rtp/239.121.4.43:8232
CETV1,http://111.113.88.2:2000/rtp/239.121.4.180:9064
CETV4,http://111.113.88.2:2000/rtp/239.121.4.199:9178
湖南金鹰纪实,http://111.113.88.2:2000/rtp/239.121.4.167:8986
上海欢笑剧场,http://111.113.88.2:2000/rtp/239.121.4.64:8358
上海动漫秀场,http://111.113.88.2:2000/rtp/239.121.4.74:8418
上海东方财经,http://111.113.88.2:2000/rtp/239.121.4.71:8400
中国天气,http://111.113.88.2:2000/rtp/239.121.4.112:8654
CCTV-4 美洲,http://111.113.88.2:2000/rtp/239.121.4.124:8002
CCTV-4 欧洲,http://111.113.88.2:2000/rtp/239.121.4.123:8000
CGTN法语,http://111.113.88.2:2000/rtp/239.121.4.206:8024
CGTN西班牙语,http://111.113.88.2:2000/rtp/239.121.4.137:8020
CGTN英语,http://111.113.88.2:2000/rtp/239.121.4.125:8014

湖北电信-组播1,#genre#
湖北公共新闻,http://171.113.210.106:4022/rtp/239.69.1.40:9880
湖北经视频道,http://171.113.210.106:4022/rtp/239.69.1.41:9886
湖北垄上频道,http://171.113.210.106:4022/rtp/239.69.1.43:9898
武汉新闻综合,http://171.113.210.106:4022/rtp/239.69.1.145:10506
武汉电视剧,http://171.113.210.106:4022/rtp/239.69.1.146:10512
阳新综合,http://171.113.210.106:4022/rtp/239.69.1.34:9844
房县综合,http://171.113.210.106:4022/rtp/239.69.1.192:10794
蔡甸综合,http://171.113.210.106:4022/rtp/239.69.1.245:11112
CCTV-6电影,http://171.113.210.106:4022/rtp/239.69.1.124:10382
CCTV-7国防军事,http://171.113.210.106:4022/rtp/239.69.1.103:10256
CCTV-9纪录,http://171.113.210.106:4022/rtp/239.69.1.104:10262
CCTV-10科教,http://171.113.210.106:4022/rtp/239.69.1.105:10268
CCTV-13新闻,http://171.113.210.106:4022/rtp/239.254.96.161:9040
CCTV-14少儿,http://171.113.210.106:4022/rtp/239.69.1.107:10280
CCTV-16奥林匹克,http://171.113.210.106:4022/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://171.113.210.106:4022/rtp/239.69.1.249:11136
CCTV 4K,http://171.113.210.106:4022/rtp/239.69.1.12:9712
CHC-影迷电影,http://171.113.210.106:4022/rtp/239.69.1.241:11088
CCTV-兵器科技,http://171.113.210.106:4022/rtp/239.69.1.79:10114
CCTV-风云足球,http://171.113.210.106:4022/rtp/239.69.1.81:10126
湖北卫视,http://171.113.210.106:4022/rtp/239.254.96.115:8664
河北卫视,http://171.113.210.106:4022/rtp/239.254.96.113:9616
深圳卫视,http://171.113.210.106:4022/rtp/239.254.96.137:8896
东方卫视,http://171.113.210.106:4022/rtp/239.254.96.142:8926
山东卫视,http://171.113.210.106:4022/rtp/239.69.1.69:10054
安徽卫视,http://171.113.210.106:4022/rtp/239.69.1.70:10060
辽宁卫视,http://171.113.210.106:4022/rtp/239.69.1.71:10066
东南卫视,http://171.113.210.106:4022/rtp/239.69.1.108:10286
海南卫视,http://171.113.210.106:4022/rtp/239.69.1.151:10542
广西卫视,http://171.113.210.106:4022/rtp/239.69.1.191:10788
黑龙江卫视,http://171.113.210.106:4022/rtp/239.254.96.138:8902
湖南金鹰纪实,http://171.113.210.106:4022/rtp/239.69.1.109:10292
湖南快乐垂钓,http://171.113.210.106:4022/rtp/239.69.1.142:10488
CGTN记录片,http://171.113.210.106:4022/rtp/239.69.1.233:11040
CGTN西班牙语,http://171.113.210.106:4022/rtp/239.69.1.234:11046
CGTN法语,http://171.113.210.106:4022/rtp/239.69.1.235:11052

湖北电信-组播2,#genre#
湖北公共新闻,http://58.48.104.98:4022/rtp/239.69.1.40:9880
湖北经视频道,http://58.48.104.98:4022/rtp/239.69.1.41:9886
湖北综合频道,http://58.48.104.98:4022/rtp/239.69.1.42:9892
湖北垄上频道,http://58.48.104.98:4022/rtp/239.69.1.43:9898
湖北影视频道,http://58.48.104.98:4022/rtp/239.69.1.204:10866
湖北生活频道,http://58.48.104.98:4022/rtp/239.69.1.205:10872
湖北教育频道,http://58.48.104.98:4022/rtp/239.69.1.206:10878
武汉新闻综合,http://58.48.104.98:4022/rtp/239.69.1.145:10506
武汉电视剧,http://58.48.104.98:4022/rtp/239.69.1.146:10512
武汉科技生活,http://58.48.104.98:4022/rtp/239.69.1.251:11148
武汉文体频道,http://58.48.104.98:4022/rtp/239.69.1.147:10518
武汉教育频道,http://58.48.104.98:4022/rtp/239.69.1.60:9994
阳新综合,http://58.48.104.98:4022/rtp/239.69.1.34:9844
房县综合,http://58.48.104.98:4022/rtp/239.69.1.192:10794
蔡甸综合,http://58.48.104.98:4022/rtp/239.69.1.245:11112
CCTV-1综合,http://58.48.104.98:4022/rtp/239.254.96.96:8550
CCTV-2财经,http://58.48.104.98:4022/rtp/239.69.1.102:10250
CCTV-3综艺,http://58.48.104.98:4022/rtp/239.69.1.122:10370
CCTV-4中文国际,http://58.48.104.98:4022/rtp/239.69.1.138:10466
CCTV-5体育,http://58.48.104.98:4022/rtp/239.69.1.123:10376
CCTV-6电影,http://58.48.104.98:4022/rtp/239.69.1.124:10382
CCTV-7国防军事,http://58.48.104.98:4022/rtp/239.69.1.103:10256
CCTV-8电视剧,http://58.48.104.98:4022/rtp/239.69.1.125:10388
CCTV-9纪录,http://58.48.104.98:4022/rtp/239.69.1.104:10262
CCTV-10科教,http://58.48.104.98:4022/rtp/239.69.1.105:10268
CCTV-11戏曲,http://58.48.104.98:4022/rtp/239.69.1.154:10560
CCTV-12社会与法,http://58.48.104.98:4022/rtp/239.69.1.106:10274
CHC-家庭影院,http://58.48.104.98:4022/rtp/239.69.1.243:11100
CCTV-第一剧场,http://58.48.104.98:4022/rtp/239.69.1.74:10084
CCTV-兵器科技,http://58.48.104.98:4022/rtp/239.69.1.79:10114
CCTV-风云足球,http://58.48.104.98:4022/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://58.48.104.98:4022/rtp/239.69.1.83:10138
CCTV-世界地理,http://58.48.104.98:4022/rtp/239.69.1.91:10186
CCTV-央视台球,http://58.48.104.98:4022/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://58.48.104.98:4022/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://58.48.104.98:4022/rtp/239.69.1.232:11034
湖北卫视,http://58.48.104.98:4022/rtp/239.254.96.115:8664
河北卫视,http://58.48.104.98:4022/rtp/239.254.96.113:9616
深圳卫视,http://58.48.104.98:4022/rtp/239.254.96.137:8896
湖南卫视,http://58.48.104.98:4022/rtp/239.254.96.139:8908
广东卫视,http://58.48.104.98:4022/rtp/239.254.96.140:8914
北京卫视,http://58.48.104.98:4022/rtp/239.254.96.141:8920
东方卫视,http://58.48.104.98:4022/rtp/239.254.96.142:8926
浙江卫视,http://58.48.104.98:4022/rtp/239.254.96.143:8932
江苏卫视,http://58.48.104.98:4022/rtp/239.254.96.144:8938
天津卫视,http://58.48.104.98:4022/rtp/239.69.1.68:10048
山东卫视,http://58.48.104.98:4022/rtp/239.69.1.69:10054
安徽卫视,http://58.48.104.98:4022/rtp/239.69.1.70:10060
辽宁卫视,http://58.48.104.98:4022/rtp/239.69.1.71:10066
东南卫视,http://58.48.104.98:4022/rtp/239.69.1.108:10286
江西卫视,http://58.48.104.98:4022/rtp/239.69.1.126:10394
重庆卫视,http://58.48.104.98:4022/rtp/239.69.1.149:10530
贵州卫视,http://58.48.104.98:4022/rtp/239.69.1.150:10536
海南卫视,http://58.48.104.98:4022/rtp/239.69.1.151:10542
河南卫视,http://58.48.104.98:4022/rtp/239.69.1.168:10644
四川卫视,http://58.48.104.98:4022/rtp/239.69.1.169:10650
广西卫视,http://58.48.104.98:4022/rtp/239.69.1.191:10788
吉林卫视,http://58.48.104.98:4022/rtp/239.69.1.212:10914
黑龙江卫视,http://58.48.104.98:4022/rtp/239.254.96.138:8902
湖南金鹰纪实,http://58.48.104.98:4022/rtp/239.69.1.109:10292
湖南金鹰卡通,http://58.48.104.98:4022/rtp/239.69.1.248:11130
湖南快乐垂钓,http://58.48.104.98:4022/rtp/239.69.1.142:10488
湖南茶频道,http://58.48.104.98:4022/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://58.48.104.98:4022/rtp/239.69.1.193:10800
河南梨园频道,http://58.48.104.98:4022/rtp/239.69.1.33:9838
河南武术世界,http://58.48.104.98:4022/rtp/239.69.1.47:9922
CETV1,http://58.48.104.98:4022/rtp/239.69.1.110:10298
CGTN记录片,http://58.48.104.98:4022/rtp/239.69.1.233:11040
CGTN西班牙语,http://58.48.104.98:4022/rtp/239.69.1.234:11046
CGTN法语,http://58.48.104.98:4022/rtp/239.69.1.235:11052

四川电信-组播4,#genre#
四川卫视,http://171.213.153.11:8188/udp/239.93.0.169:5140
康巴卫视,http://171.213.153.11:8188/udp/239.93.0.41:5140
四川影视文艺,http://171.213.153.11:8188/udp/239.93.0.166:5140
四川经济频道,http://171.213.153.11:8188/udp/239.93.1.101:5140
四川新闻频道,http://171.213.153.11:8188/udp/239.93.0.47:5140
四川乡村频道,http://171.213.153.11:8188/udp/239.93.0.52:5140
四川文化旅游,http://171.213.153.11:8188/udp/239.93.1.102:5140
四川科教频道,http://171.213.153.11:8188/udp/239.93.42.44:5140
四川峨眉电影,http://171.213.153.11:8188/udp/239.93.0.252:5140
凤凰中文,http://171.213.153.11:8188/udp/239.93.0.162:2192
凤凰资讯,http://171.213.153.11:8188/udp/239.93.0.118:2191
成都综合频道,http://171.213.153.11:8188/udp/239.93.0.16:5140
成都经济频道,http://171.213.153.11:8188/udp/239.93.0.17:1239
成都生活频道,http://171.213.153.11:8188/udp/239.93.0.18:1238
成都影视频道,http://171.213.153.11:8188/udp/239.93.0.19:1250
成都公共频道,http://171.213.153.11:8188/udp/239.93.1.231:5140
成都少儿频道,http://171.213.153.11:8188/udp/239.93.0.21:1251
CCTV-1综合,http://171.213.153.11:8188/udp/239.93.0.184:5140
CCTV-2财经,http://171.213.153.11:8188/udp/239.93.1.23:6000
CCTV-4中文国际,http://171.213.153.11:8188/udp/239.93.1.105:5140
CCTV-5体育,http://171.213.153.11:8188/udp/239.93.42.37:5140
CCTV-7国防军事,http://171.213.153.11:8188/udp/239.93.1.67:5140
CCTV-8电视剧,http://171.213.153.11:8188/udp/239.93.42.39:5140
CCTV-9纪录,http://171.213.153.11:8188/udp/239.93.1.24:5140
CCTV-10科教,http://171.213.153.11:8188/udp/239.93.1.28:5140
CCTV-11戏曲,http://171.213.153.11:8188/udp/239.93.0.102:5140
CCTV-12社会与法,http://171.213.153.11:8188/udp/239.93.1.30:8124
CCTV-13新闻,http://171.213.153.11:8188/udp/239.93.0.66:5140
CCTV-14少儿,http://171.213.153.11:8188/udp/239.93.1.29:6000
CCTV-15音乐,http://171.213.153.11:8188/udp/239.93.0.103:5140
CCTV-17农业农村,http://171.213.153.11:8188/udp/239.93.0.92:5140
CCTV-5+体育赛事,http://171.213.153.11:8188/udp/239.93.1.36:8004
百视通华语影院,http://171.213.153.11:8188/udp/239.93.0.138:5140
百视通星光院线,http://171.213.153.11:8188/udp/239.93.0.139:5140
百视通全球大片,http://171.213.153.11:8188/udp/239.93.0.105:5140
百视通热门剧场,http://171.213.153.11:8188/udp/239.93.0.140:5140
百视通谍战剧场,http://171.213.153.11:8188/udp/239.93.0.95:5140
百视通宝宝动画,http://171.213.153.11:8188/udp/239.93.0.147:5140
iHOT爱都市,http://171.213.153.11:8188/udp/239.93.42.15:5140
湖南卫视,http://171.213.153.11:8188/udp/239.93.0.88:5140
江苏卫视,http://171.213.153.11:8188/udp/239.93.0.89:5140
浙江卫视,http://171.213.153.11:8188/udp/239.93.0.124:5140
东方卫视,http://171.213.153.11:8188/udp/239.93.0.123:5140
北京卫视,http://171.213.153.11:8188/udp/239.93.0.180:5140
深圳卫视,http://171.213.153.11:8188/udp/239.93.0.182:5140
广东卫视,http://171.213.153.11:8188/udp/239.93.0.181:5140
天津卫视,http://171.213.153.11:8188/udp/239.93.0.167:5140
山东卫视,http://171.213.153.11:8188/udp/239.93.0.168:5140
江西卫视,http://171.213.153.11:8188/udp/239.93.0.134:5140
东南卫视,http://171.213.153.11:8188/udp/239.93.0.42:5140
黑龙江卫视,http://171.213.153.11:8188/udp/239.93.0.183:5140
重庆卫视,http://171.213.153.11:8188/udp/239.93.1.107:5140
贵州卫视,http://171.213.153.11:8188/udp/239.93.0.131:5140
湖北卫视,http://171.213.153.11:8188/udp/239.93.0.250:5140
安徽卫视,http://171.213.153.11:8188/udp/239.93.1.106:5140
河北卫视,http://171.213.153.11:8188/udp/239.93.0.132:5140
云南卫视,http://171.213.153.11:8188/udp/239.93.1.174:5140
河南卫视,http://171.213.153.11:8188/udp/239.93.42.45:5140
广西卫视,http://171.213.153.11:8188/udp/239.93.42.46:5140
吉林卫视,http://171.213.153.11:8188/udp/239.93.0.248:5140
甘肃卫视,http://171.213.153.11:8188/udp/239.93.0.81:5140
陕西卫视,http://171.213.153.11:8188/udp/239.93.0.143:5140
上海东方财经,http://171.213.153.11:8188/udp/239.93.1.165:5140
CGTN英语,http://171.213.153.11:8188/udp/239.93.0.104:5140
CETV-1,http://171.213.153.11:8188/udp/239.93.1.111:5140
星空卫视,http://171.213.153.11:8188/udp/239.93.0.156:2193
CHANNEL-V,http://171.213.153.11:8188/udp/239.93.0.157:2194

四川电信-组播6,#genre#
