,#genre#
河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路294』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路376』#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路324』#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路308』#http://home.yulei.online:9999/rtp/226.0.2.178:9336$LR•IPV4『线路395』#http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路550』#http://omnix.cn:4000/udp/225.1.8.76:8002$LR•IPV4『线路623』#http://home.yulei.online:9999/rtp/226.0.2.178:9336$LR•IPV4『线路733』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路1053』#http://nas.hssvm.com:8888/rtp/225.1.2.27:5002$LR•IPV4『线路1318』#http://111.61.236.247:9081/hls/17/index.m3u8#http://bxny.667789.cn:88/hls/35/index.m3u8?url=tvzb.com#http://59.44.102.18:8888/newlive/live/hls/26/live.m3u8#http://1304.hsmedia.top:8080/newlive/live/hls/37/live.m3u8#http://121.24.99.131:8090/hls/25/index.m3u8#http://121.24.98.169:8090/hls/25/index.m3u8#http://121.24.99.168:8090/hls/25/index.m3u8#http://221.0.78.198:1681/hls/10242/index.m3u8#http://123.182.60.29:9002/hls/18/index.m3u8#http://1.24.190.98:10080/hls/78/index.m3u8#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0#http://117.161.12.116/live/program/live/hbwshd8m/8000000/mnf.m3u8#http://117.161.12.124/live/program/live/hbwshd8m/8000000/mnf.m3u8#http://121.24.98.226:8090/hls/25/index.m3u8#http://117.161.12.118/live/program/live/hbwshd8m/8000000/mnf.m3u8#http://112.234.21.220:9901/tsfile/live/0117_1.m3u8#http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路62』#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路186』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路53』#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv$LR•IPV4『线路109』#http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0?$萍乡电信#http://dassby.qqff.top:99/live/河北卫视/index.m3u8#http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$14赣电1080#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$9云电1080#http://113.57.109.48:1111/tsfile/live/1031_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0#http://sz.seala.uk:4022/udp/239.49.8.114:8000#https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8#http://www.hn-valve.com:8888/udp/239.76.245.199:1234#http://sz.seala.uk:4022/udp/239.49.0.170:8000#http://nas.jc-hqp.cn:9999/rtp/233.50.201.140:5140#http://yhj9.myqnapcloud.com:8686/udp/239.77.0.148:5146#http://dx.pcc.icu:8123/udp/239.21.1.168:5002#http://1639.hsmedia.top:8080/newlive/live/hls/36/live.m3u8#http://wan.wlzsyw.cn:885/hls/48/index.m3u8#http://mtkd.com.cn:10080/hls/78/index.m3u8#http://58.254.14.14:808/hls/37/index.m3u8#http://121.24.98.196:8090/hls/25/index.m3u8#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv#http://39.164.160.249:9901/tsfile/live/0117_1.m3u8#http://121.24.98.34:8090/hls/25/index.m3u8#http://183.222.206.14:18097/rtp/239.93.0.132:5140#http://113.247.237.109:9901/tsfile/live/0117_1.m3u8#http://1583.hsmedia.top:8080/newlive/live/hls/35/live.m3u8#http://221.213.69.82:9901/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0#http://113.247.237.110:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;down=1#http://113.247.237.109:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;down=1#http://39.164.160.249:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0#http://120.224.178.16:9901/tsfile/live/1005_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0#http://hls.hsrtv.cn/live/hbws.m3u8#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv$LR•IPV4『线路1358』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路1262』#http://cn.zzmd.fun:8888/rtp/239.3.1.148:8072$LR•IPV4『线路1197』#http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路1171』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路1029』#http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路1057』#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路1007』#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路978』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路964』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路775』#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路794』#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv$LR•IPV4『线路592』#http://110.241.188.38:808/hls/18/index.m3u8#http://114.254.84.197:2222/rtp/239.3.1.148:8072#http://120.192.226.35:8009/hls/55/index.m3u8#https://tvnew.lnshw.com.cn:58123/live/lntv2.m3u8#http://61.157.139.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路189』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路193』#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv$LR•IPV4『线路299』#http://1.24.190.98:10089/hls/78/index.m3u8#http://nas.hssvm.com:8888/rtp/225.1.2.27:5002$LR•IPV4『线路254』#http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路171』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路824』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路267』#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路205』#http://117.114.153.25:18180/TV00000000000000000013@HHZT#http://39.164.202.90:8899/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0#http://121.24.99.16:8090/hls/25/index.m3u8#http://mqlive.leosam.top/mqlive/122.6.170.208_80/live1041.m3u8?account=53903988890#http://123.180.177.20:16000/udp/239.253.92.154:6011#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路161』#http://121.24.98.84:8090/hls/25/index.m3u8#http://121.24.99.83:8090/hls/25/index.m3u8#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路182』#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路459』#http://bxny.667789.cn:88/hls/35/index.m3u8#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路151』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路185』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路214』#http://60.223.224.176:8888/newlive/live/hls/47/live.m3u8#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路291』#https://stream1.freetv.fun/3a92116383e09cb497a35ca9fcfb34785d2a4367fea99689cd1e5c892e50f835.m3u8#http://58.57.21.166:9901/tsfile/live/0117_1.m3u8?key=txiptv#http://1.180.2.93:9901/tsfile/live/0117_1.m3u8#http://119.98.71.95:8888/udp/239.254.96.113:9616#http://119.163.199.98:9901/tsfile/live/0117_1.m3u8#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路190』#http://60.7.56.50:4000/udp/239.253.92.154:6011$LR•IPV4『线路586』#http://123.113.236.69:8012/rtp/239.3.1.148:8072 $北京联通组播#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路87』#http://218.241.192.50:8808/rtp/239.3.1.148:8072$LR•IPV4『线路85』#http://fangke.blueswords.com:9901/tsfile/live/1005_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路167』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路71』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路69』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路65』#http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路164』#http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$LR•IPV4『线路76』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路294』#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路308』#http://116.128.224.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路324』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路376』#http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58#http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路550』#http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1053』
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?checkedby:iptvcat.com#http://221.238.209.44:81/hls/live1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]#http://221.238.209.44:81/hls/live1.m3u8?ztianjd#http://221.238.209.44:81/hls/live1.m3u8#http://221.238.209.44:81/hls/live1.m3u8##http://221.238.209.44:81/hls/live1.m3u8#rtmp://221.238.209.44:1935/live/live1
&quot;西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd&quot;
西青新闻,http://221.238.209.44:81/hls/live1.m3u8?
武清电视台,http://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
宝坻新闻综合,https://player4.juyun.tv/tv/143100176.m3u8
蓟州综合,http://pili-live-hls.181.i2863.com/i2863-181/live_181_899443.m3u8#http://pili-live-hls.181.i2863.com/i2863-181/live_181_899443.m3u8?sign=def9dfc44eb14b683ec97664f8c475f2&amp;t=63d51a69
河北公共1080P,http://a57068368.3322.org:4000/udp/239.254.200.22:6000
河北公共,http://121.24.98.196:8090/hls/31/index.m3u8#http://121.24.98.184:8090/hls/31/index.m3u8#http://itms.xznet.org:41097/udp/239.254.200.22:6000#http://121.24.98.15:8090/hls/31/index.m3u8#https://dd.ddzb.fun/php/hebei.php?id=hbgg#http://121.24.99.168:8090/hls/31/index.m3u8#http://110.241.188.38:808/hls/62/index.m3u8
河北都市,http://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8#https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8#https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8?zhebd#rtp://239.254.200.19:6000#http://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8#https://jwplay.hebyun.com.cn:443/live/hbdstv/1500k/tzwj_video.m3u8#https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8?zhebd#https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8?#http://121.24.98.196:8090/hls/28/index.m3u8#http://121.24.98.184:8090/hls/28/index.m3u8#http://121.24.99.131:8090/hls/28/index.m3u8#http://121.24.98.15:8090/hls/28/index.m3u8#https://dd.ddzb.fun/php/hebei.php?id=hbds#http://110.241.188.38:808/hls/59/index.m3u8#http://121.24.99.168:8090/hls/28/index.m3u8#http://www.sjwyp.com:4022/udp/239.254.200.19:6000$源2-电信
[SD]河北都市,http://tv.q1.cm/stream/9fc6507da49edb0268413134352e96785e137b8f2dec3c1bef337f62e1087c1b.m3u8#http://tv.q1.cm/stream/8623f29173f4fc06d41de2f17130deb757a6dd674f20429e46cad8a237c9153f.m3u8
[SD]河北都市@@2,http://tv.q1.cm/stream/7dd307a3453e7145699cf8459ba84f59a82c9ff94b471a255fe1ee94fa69187a.m3u8
[HD]河北&#124;河北都市,http://tv.q1.cm/stream/25a3d6e20821a9c2f458f2df5c11d0ba5476bd23b7a6f4b22767a1fc55de20b2.m3u8
河北-河北杂技,http://121.24.98.34:8090/hls/60/index.m3u8
河北杂技,http://121.24.98.196:8090/hls/60/index.m3u8#http://121.24.98.184:8090/hls/60/index.m3u8#http://121.24.98.15:8090/hls/60/index.m3u8#http://121.24.99.168:8090/hls/60/index.m3u8#http://cdlpgs.cn:16000/udp/239.253.93.170:6338
河北杂技频道,http://itms.xznet.org:41097/rtp/239.254.201.139:7203#http://www.sjwyp.com:4022/rtp/239.254.201.139:7203#http://op.sev7.net:4022/rtp/239.254.201.139:7203
河北影视,http://121.24.98.196:8090/hls/29/index.m3u8#http://121.24.98.184:8090/hls/29/index.m3u8#http://121.24.98.15:8090/hls/29/index.m3u8#https://dd.ddzb.fun/php/hebei.php?id=hbys#http://60.10.135.181:555/rtp/239.253.92.173:6003?$河北联通主力线#http://121.24.99.168:8090/hls/29/index.m3u8#http://110.241.188.38:808/hls/60/index.m3u8
河北经济,http://hbfc.chinashadt.com:2036/live/6.stream/playlist.m3u8#http://hbfc.chinashadt.com:2036/live/6.stream/playlist.m3u8?#http://hbfc.chinashadt.com:2036/live/6.stream/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]#http://ls.qingting.fm/live/4546579.m3u8#https://dd.ddzb.fun/php/hebei.php?id=jjsh#http://110.241.188.38:808/hls/58/index.m3u8#http://101.74.30.246:9901/tsfile/live/1006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
河北经济生活,http://itms.xznet.org:41097/rtp/239.254.200.18:6000
河北农民,http://hbfc.chinashadt.com:2036/live/1003.stream/playlist.m3u8#https://ls.qingting.fm/live/1650/64k.m3u8#https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd#rtp://239.254.200.23:6000#https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8#https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd#https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?#https://jwplay.hebyun.com.cn:443/live/hbnmtv/1500k/tzwj_video.m3u8#http://121.24.98.196:8090/hls/27/index.m3u8#http://121.24.98.184:8090/hls/27/index.m3u8#http://121.24.98.15:8090/hls/27/index.m3u8#https://dd.ddzb.fun/php/hebei.php?id=nmpd#http://110.241.188.38:808/hls/63/index.m3u8#http://121.24.99.168:8090/hls/27/index.m3u8
河北农民广播 AM558,http://ls.qingting.fm/live/1650.m3u8
&quot;河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd&quot;
[SD]河北农民,http://tv.q1.cm/stream/77d583a3ce92e660a3aae8d721e57456356ecb45396a4f4c979738dc2832bfd1.m3u8#http://tv.q1.cm/stream/78d7169ffc8f912f6d985b4845193a6487b059a2cb7f1505852562fc19f6c84e.m3u8
河北少儿科教,http://121.24.98.196:8090/hls/30/index.m3u8#http://121.24.98.15:8090/hls/30/index.m3u8#http://121.24.99.168:8090/hls/30/index.m3u8
地址:河北少儿科教,http://121.24.98.184:8090/hls/30/index.m3u8
河北少儿,https://dd.ddzb.fun/php/hebei.php?id=sekj#http://111.61.236.247:9081/hls/21/index.m3u8#http://110.241.188.38:808/hls/61/index.m3u8
河北卫视(高清),http://iptv.haobotongxin.com:808/hls/16/index.m3u8
河北卫视HD,http://123.114.101.199:4022/rtp/239.3.1.148:8072
[BD]河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-43.m3u8#https://stream1.freetv.fun/he-bei-wei-shi-89.ctv#https://stream1.freetv.fun/he-bei-wei-shi-28.ctv#https://stream1.freetv.fun/he-bei-wei-shi-86.m3u8#https://stream1.freetv.fun/he-bei-wei-shi-39.m3u8#https://stream1.freetv.fun/84342c9eec92622fdb02eb9cdcd58f76e095fbf7e6264310ca2e66abc0b530df.m3u8#https://stream1.freetv.fun/73afdf53b6a35cbf3a3c9b80ed53ffa3166156eb5bfc5cd0c76311cd55abde0e.m3u8#https://stream1.freetv.fun/he-bei-wei-shi-51.m3u8
[BD]河北卫视[ipv6],https://stream1.freetv.fun/b78d3d80fa3291de20123369c620f0a61a40b2c5857fcfc84da69de77f4d887b.m3u8#https://stream1.freetv.fun/e6a91a2d6933967ba2d110ffe5e4f11e68588e79c014b92f7bcc7cfd20a343c3.m3u8
[SD]河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-5.m3u8
河北卫视[],http://111.196.132.45:20000/udp/239.3.1.148:8072
BCU Charm ,http://unikhtxl.ottclub.xyz/iptv/74SQ72P5LQUZV5/18053/index.m3u8#http://gmx9up2a.ottclub.xyz/iptv/9DEUPF9K25U84K/18053/index.m3u8#http://21686ab6.cbilant.com/iptv/8N5VWM4FS7X7HP/18053/index.m3u8
Fake Taxi ,http://rhsbjv7k.tvclub.xyz/iptv/QUSEF3A55UE6BF/6202/index.m3u8
Playboy LA,http://rhsbjv7k.tvclub.xyz/iptv/QUSEF3A55UE6BF/6280/index.m3u8#http://rhsbjv7k.tvclub.xyz/iptv/BWLFCKYQ48RESM/6280/index.m3u8
映画・チャンネルNECO,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS223&r=HD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
Japan HDV ,http://21686ab6.cbilant.com/iptv/8N5VWM4FS7X7HP/6225/index.m3u8
1pon_川原みのりエンドレスセックス,https://vip3.lbbf9.com/20220113/subsDqjy/1000kb/hls/index.m3u8
Навязчивые Идеи Моей Жены,https://video3.tizam.cc/films/luxure-les-obsessions-de-ma-femme.mp4
Семейные грешники (перевод),https://video3.tizam.cc/films/daddys-girl-vol-3.mp4
10musume  030118_01 木村涼子,http://video1.rhsj520.com:8091/nyrm3/tianran/030118_01/1500kb/hls/index.m3u8
CCTV1,http://111.9.163.109:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路336』#http://221.213.69.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路340』#http://221.213.69.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路510』#http://221.213.69.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1020』#http://nas.hssvm.com:8888/rtp/225.1.1.120:5002$LR•IPV4『线路1270』#http://119.163.199.98:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1017』
CCTV2,http://221.213.69.82:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路181』#http://58.19.38.162:9901/tsfile/live/1001_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路355』#http://58.19.38.162:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路384』#http://221.213.69.82:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路689』#http://221.213.69.82:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路989』#http://116.128.224.11:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路204』#http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路988』
CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路352』#http://220.164.192.48:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路626』#http://61.157.139.15:9901/tsfile/live/2373_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路756』#http://220.164.192.48:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路985』#http://220.164.192.48:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1101』#http://116.128.224.11:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路616』#http://116.128.224.11:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路357』#http://116.128.224.11:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路940』#http://116.128.224.11:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路186』
CCTV4,http://111.9.163.109:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1139』#http://219.159.147.195:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1275』#http://219.159.147.195:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路853』#http://219.159.147.195:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路568』#http://123.138.216.44:9902/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路943』
CCTV5,http://221.213.69.82:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路233』#http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路256』#http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路262』#http://182.150.25.138:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1043』#http://221.213.69.82:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1105』#http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1195』#http://221.213.69.82:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1210』#http://182.150.25.138:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1255』#http://116.128.224.11:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路906』#http://116.128.224.11:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路536』#http://116.128.224.11:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路850』#http://116.128.224.11:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路895』
CCTV6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202$LR•IPV4『线路734』#http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202$LR•IPV4『线路993』#http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202$LR•IPV4『线路962』#http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202$LR•IPV4『线路152』#http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路521』#http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路910』#http://220.164.192.48:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路500』#http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路617』#http://220.164.192.48:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1087』#http://220.164.192.48:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路498』#http://220.164.192.48:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路267』
